Low Level ID,Low Level Name,Mid Level ID,Mid Level Name,High Level ID,High Level Name
"51.09.02","Electrocardiograph Technology/Technician.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.03","Electroneurodiagnostic/Electroencephalographic Technology/Technologist.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.04","Emergency Medical Technology/Technician (EMT Paramedic).","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.05","Nuclear Medical Technology/Technologist.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.06","Perfusion Technology/Perfusionist.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.07","Medical Radiologic Technology/Science - Radiation Therapist.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.08","Respiratory Care Therapy/Therapist.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.09","Surgical Technology/Technologist.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.10","Diagnostic Medical Sonography/Sonographer and Ultrasound Technician.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.11","Radiologic Technology/Science - Radiographer.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.12","Physician Assistant.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.13","Athletic Training/Trainer.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.14","Gene/Genetic Therapy.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.15","Cardiopulmonary Technology/Technologist.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.16","Radiation Protection/Health Physics Technician.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.17","Polysomnography.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.18","Hearing Instrument Specialist.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.19","Mammography Technician/Technology.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.20","Magnetic Resonance Imaging (MRI) Technology/Technician.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.09.99","Allied Health Diagnostic, Intervention, and Treatment Professions, Other.","51.09","Allied Health Diagnostic, Intervention, and Treatment Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.01","Blood Bank Technology Specialist.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.02","Cytotechnology/Cytotechnologist.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.03","Hematology Technology/Technician.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.04","Clinical/Medical Laboratory Technician.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.05","Clinical Laboratory Science/Medical Technology/Technologist.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.06","Ophthalmic Laboratory Technology/Technician.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.07","Histologic Technology/Histotechnologist.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.08","Histologic Technician.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.09","Phlebotomy Technician/Phlebotomist.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.10","Cytogenetics/Genetics/Clinical Genetics Technology/Technologist.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.11","Renal/Dialysis Technologist/Technician.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.12","Sterile Processing Technology/Technician.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.10.99","Clinical/Medical Laboratory Science and Allied Professions, Other.","51.1","Clinical/Medical Laboratory Science/Research and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.11","Health/Medical Preparatory Programs.","51.11","Health/Medical Preparatory Programs.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.11.01","Pre-Dentistry Studies.","51.11","Health/Medical Preparatory Programs.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.11.02","Pre-Medicine/Pre-Medical Studies.","51.11","Health/Medical Preparatory Programs.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.11.03","Pre-Pharmacy Studies.","51.11","Health/Medical Preparatory Programs.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.11.04","Pre-Veterinary Studies.","51.11","Health/Medical Preparatory Programs.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.11.05","Pre-Nursing Studies.","51.11","Health/Medical Preparatory Programs.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.11.06","Pre-Chiropractic Studies.","51.11","Health/Medical Preparatory Programs.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.11.07","Pre-Occupational Therapy Studies.","51.11","Health/Medical Preparatory Programs.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.11.08","Pre-Optometry Studies.","51.11","Health/Medical Preparatory Programs.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.11.09","Pre-Physical Therapy Studies.","51.11","Health/Medical Preparatory Programs.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.11.99","Health/Medical Preparatory Programs, Other.","51.11","Health/Medical Preparatory Programs.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.12","Medicine.","51.12","Medicine.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.12.01","Medicine.","51.12","Medicine.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.14","Medical Clinical Sciences/Graduate Medical Studies.","51.14","Medical Clinical Sciences/Graduate Medical Studies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.14.01","Medical Scientist.","51.14","Medical Clinical Sciences/Graduate Medical Studies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.15","Mental and Social Health Services and Allied Professions.","51.15","Mental and Social Health Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.15.01","Substance Abuse/Addiction Counseling.","51.15","Mental and Social Health Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.15.02","Psychiatric/Mental Health Services Technician.","51.15","Mental and Social Health Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.15.03","Clinical/Medical Social Work.","51.15","Mental and Social Health Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.15.04","Community Health Services/Liaison/Counseling.","51.15","Mental and Social Health Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.15.05","Marriage and Family Therapy/Counseling.","51.15","Mental and Social Health Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.15.06","Clinical Pastoral Counseling/Patient Counseling.","51.15","Mental and Social Health Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.15.07","Psychoanalysis and Psychotherapy.","51.15","Mental and Social Health Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.15.08","Mental Health Counseling/Counselor.","51.15","Mental and Social Health Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.15.09","Genetic Counseling/Counselor.","51.15","Mental and Social Health Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.15.99","Mental and Social Health Services and Allied Professions, Other.","51.15","Mental and Social Health Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16","Nursing.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.01","Nursing/Registered Nurse (RN, ASN, BSN, MSN).","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.02","Nursing Administration (MSN, MS, PhD).","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.03","Adult Health Nurse/Nursing.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.04","Nurse Anesthetist.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.05","Family Practice Nurse/Nurse Practitioner.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.06","Maternal/Child Health and Neonatal Nurse/Nursing.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.07","Nurse Midwife/Nursing Midwifery.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.08","Nursing Science (MS, PhD).","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.09","Pediatric Nurse/Nursing.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.10","Psychiatric/Mental Health Nurse/Nursing.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.11","Public Health/Community Nurse/Nursing.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.12","Perioperative/Operating Room and Surgical Nurse/Nursing.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.13","Licensed Practical/Vocational Nurse Training (LPN, LVN, Cert., Dipl, AAS)","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.14","Nurse/Nursing Assistant/Aide and Patient Care Assistant.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.16","Clinical Nurse Specialist.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.17","Critical Care Nursing.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.18","Occupational and Environmental Health Nursing.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.16.99","Nursing, Other.","51.16","Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.17","Optometry.","51.17","Optometry.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.17.01","Optometry.","51.17","Optometry.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.18","Ophthalmic and Optometric Support Services and Allied Professions.","51.18","Ophthalmic and Optometric Support Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.18.01","Opticianry/Ophthalmic Dispensing Optician.","51.18","Ophthalmic and Optometric Support Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.18.02","Optometric Technician/Assistant.","51.18","Ophthalmic and Optometric Support Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.18.03","Ophthalmic Technician/Technologist.","51.18","Ophthalmic and Optometric Support Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.18.04","Orthoptics/Orthoptist.","51.18","Ophthalmic and Optometric Support Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.18.99","Ophthalmic and Optometric Support Services and Allied Professions, Other.","51.18","Ophthalmic and Optometric Support Services and Allied Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.19","Osteopathic Medicine/Osteopathy.","51.19","Osteopathic Medicine/Osteopathy.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.19.01","Osteopathic Medicine/Osteopathy.","51.19","Osteopathic Medicine/Osteopathy.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.01","Pharmacy.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.02","Pharmacy Administration and Pharmacy Policy and Regulatory Affairs.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.03","Pharmaceutics and Drug Design.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.04","Medicinal and Pharmaceutical Chemistry.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.05","Natural Products Chemistry and Pharmacognosy.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.06","Clinical and Industrial Drug Development.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.07","Pharmacoeconomics/Pharmaceutical Economics.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.08","Clinical, Hospital, and Managed Care Pharmacy.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.09","Industrial and Physical Pharmacy and Cosmetic Sciences.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.10","Pharmaceutical Sciences.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.11","Pharmaceutical Marketing and Management.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.20.99","Pharmacy, Pharmaceutical Sciences, and Administration, Other.","51.2","Pharmacy, Pharmaceutical Sciences, and Administration.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.21","Podiatric Medicine/Podiatry.","51.21","Podiatric Medicine/Podiatry.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.21.01","Podiatric Medicine/Podiatry.","51.21","Podiatric Medicine/Podiatry.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22","Public Health.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22.01","Public Health, General.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22.02","Environmental Health.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22.05","Health/Medical  Physics.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22.06","Occupational Health and Industrial Hygiene.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22.07","Public Health Education and Promotion.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22.08","Community Health and Preventive Medicine.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22.09","Maternal and Child Health.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22.10","International Public Health/International Health.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22.11","Health Services Administration.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22.12","Behavioral Aspects of Health.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.22.99","Public Health, Other.","51.22","Public Health.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23","Rehabilitation and Therapeutic Professions.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.01","Art Therapy/Therapist.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.02","Dance Therapy/Therapist.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.05","Music Therapy/Therapist.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.06","Occupational Therapy/Therapist.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.07","Orthotist/Prosthetist.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.08","Physical Therapy/Therapist.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.09","Therapeutic Recreation/Recreational Therapy.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.10","Vocational Rehabilitation Counseling/Counselor.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.11","Kinesiotherapy/Kinesiotherapist.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.12","Assistive/Augmentative Technology and Rehabilitation Engineering.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.13","Animal-Assisted Therapy.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.14","Rehabilitation Science.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.23.99","Rehabilitation and Therapeutic Professions, Other.","51.23","Rehabilitation and Therapeutic Professions.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.24","Veterinary Medicine.","51.24","Veterinary Medicine.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.24.01","Veterinary Medicine.","51.24","Veterinary Medicine.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25","Veterinary Biomedical and Clinical Sciences.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.01","Veterinary Sciences/Veterinary Clinical Sciences, General.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.02","Veterinary Anatomy.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.03","Veterinary Physiology.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.04","Veterinary Microbiology and Immunobiology.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.05","Veterinary Pathology and Pathobiology.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.06","Veterinary Toxicology and Pharmacology.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.07","Large Animal/Food Animal and Equine Surgery and Medicine.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.08","Small/Companion Animal Surgery and Medicine.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.09","Comparative and Laboratory Animal Medicine.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.10","Veterinary Preventive Medicine, Epidemiology, and Public Health.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.11","Veterinary Infectious Diseases.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.25.99","Veterinary Biomedical and Clinical Sciences, Other.","51.25","Veterinary Biomedical and Clinical Sciences.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.26","Health Aides/Attendants/Orderlies.","51.26","Health Aides/Attendants/Orderlies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.26.01","Health Aide.","51.26","Health Aides/Attendants/Orderlies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.26.02","Home Health Aide/Home Attendant.","51.26","Health Aides/Attendants/Orderlies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.26.03","Medication Aide.","51.26","Health Aides/Attendants/Orderlies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.26.04","Rehabilitation Aide.","51.26","Health Aides/Attendants/Orderlies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.26.99","Health Aides/Attendants/Orderlies, Other.","51.26","Health Aides/Attendants/Orderlies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.27","Medical Illustration and Informatics.","51.27","Medical Illustration and Informatics.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.27.03","Medical Illustration/Medical Illustrator.","51.27","Medical Illustration and Informatics.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.27.06","Medical Informatics.","51.27","Medical Illustration and Informatics.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.27.99","Medical Illustration and Informatics, Other.","51.27","Medical Illustration and Informatics.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.31","Dietetics and Clinical Nutrition Services.","51.31","Dietetics and Clinical Nutrition Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.31.01","Dietetics/Dietitian.","51.31","Dietetics and Clinical Nutrition Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.31.02","Clinical Nutrition/Nutritionist.","51.31","Dietetics and Clinical Nutrition Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.31.03","Dietetic Technician.","51.31","Dietetics and Clinical Nutrition Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.31.04","Dietitian Assistant.","51.31","Dietetics and Clinical Nutrition Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.31.99","Dietetics and Clinical Nutrition Services, Other.","51.31","Dietetics and Clinical Nutrition Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.32","Bioethics/Medical Ethics.","51.32","Bioethics/Medical Ethics.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.32.01","Bioethics/Medical Ethics.","51.32","Bioethics/Medical Ethics.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.33","Alternative and Complementary Medicine and Medical Systems.","51.33","Alternative and Complementary Medicine and Medical Systems.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.33.00","Alternative and Complementary Medicine and Medical Systems, General.","51.33","Alternative and Complementary Medicine and Medical Systems.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.33.01","Acupuncture and Oriental Medicine.","51.33","Alternative and Complementary Medicine and Medical Systems.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.33.02","Traditional Chinese Medicine and Chinese Herbology.","51.33","Alternative and Complementary Medicine and Medical Systems.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.33.03","Naturopathic Medicine/Naturopathy.","51.33","Alternative and Complementary Medicine and Medical Systems.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.33.04","Homeopathic Medicine/Homeopathy.","51.33","Alternative and Complementary Medicine and Medical Systems.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.33.05","Ayurvedic Medicine/Ayurveda.","51.33","Alternative and Complementary Medicine and Medical Systems.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.33.06","Holistic Health.","51.33","Alternative and Complementary Medicine and Medical Systems.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.33.99","Alternative and Complementary Medicine and Medical Systems, Other.","51.33","Alternative and Complementary Medicine and Medical Systems.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.34","Alternative and Complementary Medical Support Services.","51.34","Alternative and Complementary Medical Support Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.34.01","Direct Entry Midwifery.","51.34","Alternative and Complementary Medical Support Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.34.99","Alternative and Complementary Medical Support Services, Other.","51.34","Alternative and Complementary Medical Support Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.35","Somatic Bodywork and Related Therapeutic Services.","51.35","Somatic Bodywork and Related Therapeutic Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.35.01","Massage Therapy/Therapeutic Massage.","51.35","Somatic Bodywork and Related Therapeutic Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.35.02","Asian Bodywork Therapy.","51.35","Somatic Bodywork and Related Therapeutic Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.35.03","Somatic Bodywork.","51.35","Somatic Bodywork and Related Therapeutic Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.35.99","Somatic Bodywork and Related Therapeutic Services, Other.","51.35","Somatic Bodywork and Related Therapeutic Services.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.36","Movement and Mind-Body Therapies and Education.","51.36","Movement and Mind-Body Therapies and Education.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
